"authorsTitle.o","correlation.o","fis.o","seFish.o","n.o","pValFish.o","pVal.o","testStatistic.o","correlation.r","fis.r","n.r","seFish.r","pValFish.r","pVal.r","testStatistic.r","seDifference.ro","source","abrev","cohenD.o","seCohenD.o","cohenD.r","seCohenD.r","significant.r","significantSameDirection.r","fisherZDiff","correlationDifference.ro","percentageChangeES.ro","cleanedpVal.r","cleanedpVal.o","seFishAprox.r","seFishAprox.o","cohensD.r","cohensD.o","bf10","bf01","bfplus0","bf0plus","bfRep0","bf0Rep","statisticallyEquiv.ro","normalisedpVal.r","minDetectableZ","probRealEffect","trueRepEffect","probH1Original","probH1decrease","probH0True","mostLikelyClass"
"Cacioppo, J. T., Petty, R. E., & Morris, K. J. (1983). Effects of need for cognition on message evaluation, recall, and persuasion. Journal of personality and social psychology, 45(4), 805.",0.08469,0.0849,0.0949157995752499,114,NA,"< .001","F(1, 110) = 22.45, p< .001",NA,0,2365,0.0205759574601573,NA,"0.99998","F (1, 2361) =  .129",0.0971204357198381,"Ebersole et al. (2016)
 Many Labs 3","ML3",0.17,NA,1e-06,NA,FALSE,FALSE,-0.0849,NA,-1,0.99998,NA,0.0205759574601573,0.0949157995752499,NA,0.17,NA,NA,NA,NA,NA,NA,TRUE,1.56632417593261,0.156122597186349,0.8681375,0.000732556561895298,0.439025,0.483575,0.0774,"H1 attenuated"
"Monin, B., & Miller, D. T. (2001). Moral credentials and the expression of prejudice. Journal of personality and social psychology, 81(1), 33.",0.02,0.02,0.0712470499879096,200,NA,"<.05","F(2, 194) = 4.4, p < .05",NA,0.00015,3134,0.0178713955075539,NA,"0.9933","F (1, 3130) = .0004",0.0734542640652475,"Ebersole et al. (2016)
 Many Labs 3","ML3",0.04,NA,3e-04,NA,FALSE,FALSE,-0.01985,NA,-0.9925,0.9933,NA,0.0178713955075539,0.0712470499879096,NA,0.04,NA,NA,NA,NA,NA,NA,TRUE,1.48885111928578,0.117190968582206,0.88016,0.000312052788059968,0.46975,0.45955,0.0707,"H1 original effect"
"Ackerman et al. (2010), Science",0.26972803,0.27657049025531,0.140028008402801,54,NA,"0.048559953","F(1,52)=4.0799999",0.0862467022364573,0.0864615102790822,858,0.0341992784028385,NA,"0.0116117602821058",NA,0.144143795497863,"Camerer, et al. (2018)
 Nature Science","natSci",NA,NA,NA,NA,TRUE,TRUE,-0.190108979976228,-0.183481327763543,-0.687379842298913,0.0116117602821056,0.0485599529999998,0.0342594354913766,0.140028008402801,0.17,0.56,1.037013218766,0.964307862140805,2.06200765824835,0.484964251223726,2.65119897632126,0.37718783423324,TRUE,0.107967518449743,0.230325577496138,0.85486,0.089089943195434,0.354475,0.563875,0.08165,"H1 attenuated"
"Aviezer et al. (2012), Science",0.9613806,1.96382457556354,0.288675134594813,15,NA,"3.1e-09","t(14)=13.07",0.82887018,1.18451560871901,14,0.301511344577764,NA,"0.000133822",NA,0.417423554968361,"Camerer, et al. (2018)
 Nature Science","natSci",NA,NA,NA,NA,TRUE,TRUE,-0.779308966844528,-0.13251042,-0.396832271345264,0.000133821999999778,3.0999997779554e-09,0.0909090909090909,0.288675134594813,2.96,6.99,137.043664619809,0.00729694439195154,273.995419029235,0.00364969605529537,226.821523313529,0.0044087526853337,FALSE,0.011568403946458,0.474828342148982,0.998855,1.33063010996189,0.36405,0.634425,0.001525,"H1 attenuated"
"Balafoutas and Sutter (2012), Science",0.27788922,0.285393193419145,0.120385853085769,72,NA,"0.017756648","Chi2(1)=5.6199999",0.14641742,0.147477389849293,243,0.0645497224367903,NA,"0.022329835",NA,0.136599488614911,"Camerer, et al. (2018)
 Nature Science","natSci",NA,NA,NA,NA,TRUE,TRUE,-0.137915803569852,-0.1314718,-0.483248398175009,0.0223298349999998,0.0177566479999998,0.0645497224367903,0.120385853085769,0.3,0.58,1.07071052959298,0.933959247024625,2.11680709104424,0.472409604177341,4.11812717759254,0.242828828949523,FALSE,0.149993501366404,0.198017107081775,0.89801,0.152490546333747,0.407225,0.536525,0.05625,"H1 attenuated"
"Derex et al. (2013), Nature",0.52465248,0.582737811761101,0.144337567297406,51,NA,"5.4064e-05","Chi2(1)=16.299999",0.36050302,0.37746393971232,65,0.127000127000191,NA,"0.002957182",NA,0.192255989741277,"Camerer, et al. (2018)
 Nature Science","natSci",NA,NA,NA,NA,TRUE,TRUE,-0.205273872048781,-0.16414946,-0.35225768416918,0.00295718199999978,5.4063999999778e-05,0.127000127000191,0.144337567297406,0.77,1.23,10.907795251177,0.0916775550853959,21.7755762323234,0.0459230097670441,33.42048496486,0.0299217680728287,FALSE,0.0544068155774453,0.237414171074491,0.968625,0.395178315666302,0.438025,0.5458,0.016175,"H1 attenuated"
"Duncan et al. (2012), Science",0.67359084,0.817287557101303,0.288675134594813,15,NA,"0.00422795","t(14)=3.4100001",0.372475707998566,0.39129454576362,128,0.0894427190999916,NA,"1.54628533851231e-05",NA,0.30221405217715,"Camerer, et al. (2018)
 Nature Science","natSci",NA,NA,NA,NA,TRUE,TRUE,-0.425993011337683,-0.301115132001434,-0.521227819555414,1.54628533849011e-05,0.00422794999999978,0.0905357460425185,0.288675134594813,0.8,1.82,1167.50850831616,0.000856524807208688,2334.99671736703,0.00042826612669829,2047.92347697587,0.00048829949519241,FALSE,0.00393229361639022,0.474828342148982,0.96869,0.407682322034955,0.3057,0.6811,0.0132,"H1 attenuated"
"Gervais and Norenzayan (2012), Science",0.28914034,0.297627922877741,0.136082763487954,57,NA,"0.029151877","t(55)=2.24",-0.0411774371275873,-0.0412007340644764,755,0.0364662478744736,NA,"0.259498984217669",NA,0.140884015248576,"Camerer, et al. (2018)
 Nature Science","natSci",NA,NA,NA,NA,FALSE,FALSE,-0.338828656942217,-0.330317777127587,-1.13843033834363,0.259498984217669,0.0291518769999998,0.0365392047620935,0.136082763487954,-0.08,0.6,0.0862368526325491,11.5959705099738,0.0223427676422727,44.757212535657,0.0301697199196582,33.1458164896126,TRUE,0.53449951966396,0.223836227088741,0.7321775,-0.0343620766290324,0.26215,0.577025,0.160825,"H1 attenuated"
"Gneezy et al. (2014), Science",0.2229694,0.226778691550525,0.0755928946018454,178,NA,"0.002699796","z=3",0.18233825,0.184400291006785,407,0.0497518595104995,NA,"0.000210226",NA,0.0904960399080434,"Camerer, et al. (2018)
 Nature Science","natSci",NA,NA,NA,NA,TRUE,TRUE,-0.0423784005437392,-0.0406311500000001,-0.186871174950305,0.000210225999999778,0.00269979599999978,0.00247524752475248,0.0755928946018454,0.37,0.46,56.5057939223695,0.0176973002339167,112.998876969976,0.0088496454727218,472.059378744917,0.00211837757075972,FALSE,0.0144996804554013,0.124339246857606,0.9258175,0.183066548196216,0.50565,0.455275,0.039075,"H1 original effect"
"Hauser et al. (2014), Nature",0.81581438,1.14417264341251,0.164398987305357,40,NA,"1.43e-10","t(38)=8.6960001",0.83205014,1.19476271568933,22,0.229415733870562,NA,"1.58e-06",NA,0.282238562167531,"Camerer, et al. (2018)
 Nature Science","natSci",NA,NA,NA,NA,TRUE,TRUE,0.0505900722768184,0.01623576,0.0442154185105606,1.57999999977796e-06,1.42999777955395e-10,0.0526315789473684,0.164398987305357,3,2.82,12317.0030515906,8.11885810055765e-05,24633.9490177144,4.05943845739429e-05,101945.00937823,9.80920994660818e-06,FALSE,0.00125698083991443,0.270412270536366,0.9999475,1.03685650813618,0.886225,0.11375,2.5e-05,"H1 original effect"
"Janssen et al. (2010), Science",0.63140059,0.743741868967827,0.129099444873581,63,NA,"8.36e-09","z=5.7610002",0.34381703,0.358414852842928,42,0.160128153805087,NA,"0.025201498",NA,0.205688337801861,"Camerer, et al. (2018)
 Nature Science","natSci",NA,NA,NA,NA,TRUE,TRUE,-0.385327016124899,-0.28758356,-0.518092408404626,0.0252014979999998,8.3599997779554e-09,0.0256410256410256,0.129099444873581,0.73,1.63,2.12358849640352,0.470901025172054,4.18469323744185,0.238966142381159,1.90185563930229,0.525802263502427,FALSE,0.159424262882423,0.212349690137731,0.9363975,0.432392972188524,0.2557,0.712575,0.031725,"H1 attenuated"
"Karpicke and Blunt (2011), Science",0.60227638,0.696711646322321,0.164398987305357,40,NA,"3.92687e-05","F(1,38)=21.629999",0.38413259,0.404898618376599,49,0.147441956154897,NA,"0.005886077",NA,0.220830608072816,"Camerer, et al. (2018)
 Nature Science","natSci",NA,NA,NA,NA,TRUE,TRUE,-0.291813027945722,-0.21814379,-0.418843332799291,0.00588607699999978,3.9268699999778e-05,0.0217391304347826,0.164398987305357,0.83,1.51,6.55155035893617,0.152635627479536,13.0534862253893,0.07660788717538,13.9914401375672,0.0714722709147707,FALSE,0.0767962370553054,0.270412270536366,0.96642,0.443082818252949,0.37635,0.607475,0.016175,"H1 attenuated"
"Kidd and Castano (2013), Science",0.26906911,0.275860006439804,0.10976425998969,86,NA,"0.013326087","F(1,82)=6.4000001",-0.0381863105234008,-0.0382048877999383,999,0.0316862125262239,NA,"0.22862486883078",NA,0.11424626398855,"Camerer, et al. (2018)
 Nature Science","natSci",NA,NA,NA,NA,FALSE,FALSE,-0.314064894239742,-0.307255420523401,-1.13849375374489,0.22862486883078,0.0133260869999998,0.0317340407987688,0.10976425998969,-0.08,0.56,0.081933379732718,12.2050378400377,0.0187077001514107,53.4539249563818,0.0144571383628945,69.169981976972,TRUE,0.498544067129527,0.180546141153687,0.7450775,-0.0327118805193393,0.25705,0.5858,0.15715,"H1 attenuated"
"Kovacs et al. (2010), Science",0.45049948,0.485326762453132,0.218217890235992,24,NA,"0.023826132","t(23)=2.4200001",0.58620399,0.671862945083057,95,0.104257207028537,NA,"3.5e-10",NA,0.241844191239812,"Camerer, et al. (2018)
 Nature Science","natSci",NA,NA,NA,NA,TRUE,TRUE,0.186536182629925,0.13570451,0.384351733844347,3.49999777955395e-10,0.0238261319999998,0.0108695652173913,0.218217890235992,1.45,1.01,27212495.4153906,3.67478242893678e-08,54424990.8128953,1.83739121507222e-08,86776199.9260385,1.15238971152496e-08,FALSE,1.87082810005684e-05,0.35893648822037,0.998775,0.624830691755414,0.815675,0.18415,0.000175,"H1 original effect"
"Lee and Schwarz (2010), Science",0.38813424,0.409601469520218,0.164398987305357,40,NA,"0.013330429","F(1,38)=6.7399998",-0.0528773659637668,-0.0529267307892847,409,0.0496291666985465,NA,"0.288010252808326",NA,0.171726763243879,"Camerer, et al. (2018)
 Nature Science","natSci",NA,NA,NA,NA,FALSE,FALSE,-0.462528200309502,-0.441011605963767,-1.12921518775624,0.288010252808326,0.0133304289999998,0.0498135481386718,0.164398987305357,-0.11,0.84,0.109190471041268,9.15830832547704,0.0313610703674785,31.8866667585748,0.0165593018714281,60.3890192813882,TRUE,0.566480766428888,0.270412270536366,0.615535,-0.0396854959967574,0.184975,0.58135,0.233675,"H1 attenuated"
"Morewedge et al. (2010), Science",0.45311347,0.488611206901194,0.185695338177052,32,NA,"0.009205938","t(30)=2.7839999",0.3546918,0.370800610719356,89,0.107832773203438,NA,"0.000648563",NA,0.214733941419222,"Camerer, et al. (2018)
 Nature Science","natSci",NA,NA,NA,NA,TRUE,TRUE,-0.117810596181838,-0.0984216700000001,-0.241113168338894,0.000648562999999778,0.00920593799999978,0.0116279069767442,0.185695338177052,0.76,1.02,40.4072546321943,0.0247480312409855,80.7844220480007,0.012378624178382,164.642443757878,0.00607376796150203,FALSE,0.0254696537047679,0.305441650508504,0.97147,0.369531738953048,0.499875,0.486125,0.014,"H1 original effect"
"Nishi et al. (2015), Nature",0.2005827,0.203339606989006,0.0712470499879096,200,NA,"0.004401038","t(198)=2.881",0.11604169,0.116566798991139,480,0.045786854649563,NA,"0.010949132",NA,0.0846910750355662,"Camerer, et al. (2018)
 Nature Science","natSci",NA,NA,NA,NA,TRUE,TRUE,-0.086772807997867,-0.08454101,-0.426738348139714,0.0109491319999998,0.00440103799999978,0.00209643605870021,0.0712470499879096,0.23,0.41,1.44066290325375,0.694124904404418,2.86531145793904,0.349002199125424,8.38631460057796,0.119241889629454,FALSE,0.104829996537081,0.117190968582206,0.8991725,0.118306359281112,0.4528,0.4906,0.0566,"H1 attenuated"
"Pyc and Rawson (2010), Science",0.37653738,0.396018834302785,0.174077655955698,36,NA,"0.023603488","t(34)=2.3699999",0.149356689305728,0.150482382445722,438,0.0479463301485384,NA,"0.00176169368876815",NA,0.180559909386727,"Camerer, et al. (2018)
 Nature Science","natSci",NA,NA,NA,NA,TRUE,TRUE,-0.245536451857063,-0.227180690694272,-0.620012056470357,0.00176169368876793,0.0236034879999998,0.0481125224324688,0.174077655955698,0.3,0.81,8.00328239328596,0.124948733639452,15.9924471327885,0.0625295173213203,16.7866634184933,0.0595710996920526,TRUE,0.0419848685055285,0.28633226376994,0.8706,0.155275681788225,0.321275,0.6102,0.068525,"H1 attenuated"
"Ramirez and Beilock (2011), Science",0.79315537,1.07988209588739,0.242535625036333,20,NA,"3.02154e-05","F(1,18)=30.530001",-0.0928684102739915,-0.093136782893473,105,0.0990147542976674,NA,"0.354082686737285",NA,0.261968415997792,"Camerer, et al. (2018)
 Nature Science","natSci",NA,NA,NA,NA,FALSE,FALSE,-1.17301887878086,-0.886023780273992,-1.08624717758371,0.354082686737285,3.0215399999778e-05,0.100503781525921,0.242535625036333,-0.19,2.6,0.189041520222666,5.28984319858479,0.066279830593389,15.0875461063678,0.00014907690294349,6707.94724236433,TRUE,0.637325962010566,0.398935602505955,0.038815,-0.0658372250529348,0.006175,0.235875,0.75795,"H0 true"
"Rand et al. (2012), Nature",0.14098142,0.141926757107812,0.054232614454664,343,NA,"0.008870634","z=2.6170001",0.0266334844271178,0.0266397845294379,3150,0.0178259066765246,NA,"0.135246318200503",NA,0.0570871213097,"Camerer, et al. (2018)
 Nature Science","natSci",NA,NA,NA,NA,FALSE,FALSE,-0.115286972578374,-0.114347935572882,-0.812299068390595,0.135246318200503,0.00887063399999978,0.0178344093751605,0.054232614454664,0.05,0.28,0.06817521307829,14.6680876354818,0.127134767064418,7.86566903051239,0.127033892893438,7.87191494508355,TRUE,0.376597455112137,0.089204712584815,0.8699375,0.0273916227252713,0.422475,0.498725,0.0788,"H1 attenuated"
"Shah et al. (2012), Science",0.267445,0.274109959311116,0.137360563948689,56,NA,"0.046294663","F(1,54)=4.1599998",-0.037362629786036,-0.0373800300173618,897,0.0334450031045326,NA,"0.264516398996889",NA,0.14137359286997,"Camerer, et al. (2018)
 Nature Science","natSci",NA,NA,NA,NA,FALSE,FALSE,-0.311489989328478,-0.304807629786036,-1.13636874089254,0.264516398996889,0.0462946629999998,0.0335012605086404,0.137360563948689,-0.07,0.56,0.0780602613967707,12.8106155693884,0.0206209916694109,48.4942730219612,0.0425521180768223,23.5005928070286,TRUE,0.540204727859287,0.225938021811101,0.7571675,-0.0318882569140697,0.28025,0.5681,0.15165,"H1 attenuated"
"Sparrow et al. (2011), Science",0.36764622,0.385698718807712,0.123091490979333,69,NA,"0.001742118","t(68)=3.26",0.0679740045196396,0.0680789862217856,338,0.0546358364708153,NA,"0.214805978994569",NA,0.13467215665601,"Camerer, et al. (2018)
 Nature Science","natSci",NA,NA,NA,NA,FALSE,FALSE,-0.317619732585926,-0.29967221548036,-0.823491800978146,0.214805978994569,0.00174211799999978,0.0548821299948452,0.123091490979333,0.14,0.79,0.147635932510998,6.77341879440835,0.263687849763997,3.79236282936437,0.0636683248285552,15.7063972185978,TRUE,0.481909059730102,0.20246748538422,0.7826875,0.0797792310029754,0.232925,0.6416,0.125475,"H1 attenuated"
"Wilson et al. (2014), Science,",0.67416495,0.818339255457479,0.192450089729875,30,NA,"4.41439e-05","t(28)=4.8299999",0.5935989,0.683204796807764,39,0.166666666666667,NA,"6.80017e-05",NA,0.254587538608658,"Camerer, et al. (2018)
 Nature Science","natSci",NA,NA,NA,NA,TRUE,TRUE,-0.135134458649715,-0.0805660500000001,-0.165132562990846,6.8001699999778e-05,4.4143899999778e-05,0.0277777777777778,0.192450089729875,1.48,1.83,415.224133706494,0.00240833785616821,830.405379965307,0.00120423111907317,1926.33967988563,0.000519119244877607,FALSE,0.00824640779164386,0.316552228099322,0.9974975,0.666347484748514,0.6354,0.363475,0.001125,"H1 original effect"
"Abeler et al. (AER 2011)",0.18,0.181982688600706,0.0924500327042049,120,NA,"0.046","regression model",0.08,0.0801713250375897,318,0.0563436169819011,NA,"0.16",NA,0.108266392392153,"Camerer et al. (2016)
 Economics","econ",NA,NA,NA,NA,FALSE,FALSE,-0.101811363563116,-0.1,-0.559456310630203,0.16,0.0459999999999998,0.0563436169819011,0.0924500327042049,0.16,0.37,0.192452896446905,5.19607664245202,0.354892027548087,2.81775842334047,0.949852599701947,1.0527949287224,FALSE,0.411516846067488,0.152066771605294,0.881605,0.0840034863666874,0.4289,0.501975,0.069125,"H1 attenuated"
"Ambrus and Greiner (AER 2012)",0.31,0.320545409301946,0.0936585811581694,117,NA,"0.057","regression model",0.23,0.234189466759367,357,0.0531494003452734,NA,"0.012",NA,0.107688386475161,"Camerer et al. (2016)
 Economics","econ",NA,NA,NA,NA,TRUE,TRUE,-0.0863559425425793,-0.08,-0.269403148622959,0.0119999999999998,0.0569999999999998,0.0531494003452734,0.0936585811581694,0.47,0.65,972.381488924634,0.00102840295849925,1944.75128934746,0.000514204569745027,5805.38517432625,0.000172253859127626,FALSE,0.109764792124964,0.154054656913144,0.9440425,0.234737409233997,0.4913,0.480625,0.028075,"H1 original effect"
"Bartling et al. (AER 2012)",0.72,0.907644983319124,0.0685188709827532,216,NA,"0.007","Wilcoxon-Mann-Whitney test, p = .007",0.66,0.792813631870191,360,0.0529256124024963,NA,"0.001",NA,0.0865791899299736,"Camerer et al. (2016)
 Economics","econ",NA,NA,NA,NA,TRUE,TRUE,-0.114831351448933,-0.0599999999999999,-0.126515712155442,0.000999999999999778,0.00699999999999978,0.0529256124024963,0.0685188709827532,1.76,2.08,1.09500863284741e+43,9.13234809299762e-44,2.19001726569482e+43,4.56617404649881e-44,8.24814824478655e+43,1.21239334008342e-44,FALSE,0.0316280494375682,0.112703513450602,0.9999925,0.78775500427376,0.835225,0.164775,0,"H1 original effect"
"Charness and Dufwenberg (AER 2011)",0.38,0.400059650056057,0.0793051585718144,162,NA,"0.01","regression z = 2.56 (p <0.01)",0.36,0.37688590118819,264,0.0618984460590173,NA,"0.003",NA,0.100601818078113,"Camerer et al. (2016)
 Economics","econ",NA,NA,NA,NA,TRUE,TRUE,-0.0231737488678666,-0.02,-0.0579257339864679,0.00299999999999978,0.00999999999999978,0.0618984460590173,0.0793051585718144,0.77,0.82,5300532.83218525,1.88660278439919e-07,10601065.6540422,9.43301393118622e-08,47918740.7008011,2.08686619342499e-08,FALSE,0.0547996789158177,0.130445377712811,0.9840475,0.370574254397185,0.639225,0.354425,0.00635,"H1 original effect"
"Chen and Chen (AER 2011)",0.84,1.2211735176846,0.120385853085769,72,NA,"0.033","comparison of regression coefficents, p = .023",0.17,0.171666663500579,168,0.0778498944161523,NA,"0.571",NA,0.143364429632299,"Camerer et al. (2016)
 Economics","econ",NA,NA,NA,NA,FALSE,FALSE,-1.04950685418402,-0.67,-0.859424839292236,0.571,0.0329999999999998,0.0778498944161523,0.120385853085769,0.35,3.1,1.07013363485326,0.934462731971906,2.10974649738651,0.473990596139759,1.86897210614071e-10,5350534642.62195,FALSE,0.856638962154039,0.198017107081775,0.025135,0.144610190426889,2.5e-05,0.46875,0.531225,"H0 true"
"de Clippel et al. (AER 2014)",0.12,0.120581028408444,0.0803219328902499,158,NA,"0.001","mean-comparison test",0.27,0.2768638226551,156,0.0808452083454443,NA,"<0.001",NA,0.113962979145177,"Camerer et al. (2016)
 Economics","econ",NA,NA,NA,NA,TRUE,TRUE,0.156282794246656,0.15,1.2960811191399,1e-10,0.000999999999999778,0.0808452083454443,0.0803219328902499,0.56,0.24,31.6271277449092,0.0316184260570726,63.2319098114962,0.0158147998847599,91.9066609710715,0.0108806041850956,FALSE,1.00000000001667e-05,0.13211782263828,0.935685,0.245559562017727,0.583675,0.382725,0.0336,"H1 original effect"
"Duffy and Puzzello (AER 2014)",0.76,0.996215082345103,0.140028008402801,54,NA,"0.01","Wilcoxon-Mann-Whitney test",0.12,0.120581028408444,96,0.103695169473043,NA,"0.674",NA,0.174242736747613,"Camerer et al. (2016)
 Economics","econ",NA,NA,NA,NA,FALSE,FALSE,-0.875634053936659,-0.64,-0.878960848369616,0.674,0.00999999999999978,0.103695169473043,0.140028008402801,0.24,2.34,0.248794487761851,4.01938165510006,0.435621188998888,2.29557244976564,1.11412346004195e-05,89756.6594605543,FALSE,0.963116618837793,0.230325577496138,0.1512525,0.111517248945281,0.003,0.599025,0.397975,"H1 attenuated"
"Dulleck et al. (AER 2011)",0.72,0.907644983319124,0.0778498944161523,168,NA,"<0.001","Wilcoxon-Mann-Whitney test",0.73,0.928727364246725,128,0.0894427190999916,NA,"0.001",NA,0.118577426437776,"Camerer et al. (2016)
 Economics","econ",NA,NA,NA,NA,TRUE,TRUE,0.0210823809276004,0.01,0.0232275628853312,0.000999999999999778,0.001,0.0894427190999916,0.0778498944161523,2.14,2.08,35327439035207909376,2.83066088941059e-20,70654878070418767872,1.41533044470524e-20,4.91833352847424e+20,2.03320900099717e-21,FALSE,0.0316280494375682,0.128051681188197,0.9999975,0.889082401387427,0.9346,0.0654,0,"H1 original effect"
"Ericson and Fuster (QJE 2011)",0.21,0.21317134656486,0.0957826285221151,112,NA,"0.03","t-test (unclear dfs etc.)",0.12,0.120581028408444,262,0.06213697660012,NA,"0.055",NA,0.114172307446286,"Camerer et al. (2016)
 Economics","econ",NA,NA,NA,NA,FALSE,FALSE,-0.0925903181564157,-0.09,-0.434346921612394,0.0549999999999998,0.0299999999999998,0.06213697660012,0.0957826285221151,0.24,0.43,0.502584302286372,1.98971594506786,0.978396295047417,1.02208073054031,2.66434401133766,0.375326908141243,FALSE,0.236725578636033,0.157548403923547,0.8960725,0.123465414481611,0.43965,0.500275,0.060075,"H1 attenuated"
